7.190000000000000000e+02,1.393218379855731037e+05
7.200000000000000000e+02,1.473489614086863585e+05
7.210000000000000000e+02,9.510783005661878269e+04
7.220000000000000000e+02,7.988067764835427806e+04
7.230000000000000000e+02,1.235236146610229189e+05
7.240000000000000000e+02,1.700748203388798865e+05
7.250000000000000000e+02,1.671808390176107641e+05
7.260000000000000000e+02,8.704867768851951405e+04
7.270000000000000000e+02,1.068605930878329382e+05
7.280000000000000000e+02,1.269179935390694300e+05
7.290000000000000000e+02,1.816763945409069420e+05
7.300000000000000000e+02,1.194012792588859738e+05
7.310000000000000000e+02,1.282213896201152093e+05
7.320000000000000000e+02,1.449562466645099921e+05
7.330000000000000000e+02,1.264936828150904330e+05
7.340000000000000000e+02,1.167830261784499307e+05
7.350000000000000000e+02,1.164799179511939874e+05
7.360000000000000000e+02,1.223358493014728156e+05
7.370000000000000000e+02,1.077306976354302606e+05
7.380000000000000000e+02,2.062100419195584836e+05
7.390000000000000000e+02,1.082534456348533422e+05
7.400000000000000000e+02,1.019058939255822479e+05
7.410000000000000000e+02,8.442301847171089321e+04
7.420000000000000000e+02,6.249991623347827408e+04
7.430000000000000000e+02,5.580911906920826004e+04
7.440000000000000000e+02,5.491688511773556093e+04
7.450000000000000000e+02,6.069262035716895480e+04
7.460000000000000000e+02,5.751631062346664839e+04
7.470000000000000000e+02,1.063927583732411877e+05
7.480000000000000000e+02,1.086714911079402809e+05
7.490000000000000000e+02,1.037433345150624955e+05
7.500000000000000000e+02,8.827786063641615328e+04
7.510000000000000000e+02,8.400379808448662516e+04
7.520000000000000000e+02,5.332107463016201655e+04
7.530000000000000000e+02,5.891968094331290195e+04
7.540000000000000000e+02,7.901051010284529184e+04
7.550000000000000000e+02,6.159151739854472544e+04
7.560000000000000000e+02,7.059299818799321656e+04
7.570000000000000000e+02,6.816429951431245718e+04
7.580000000000000000e+02,5.382066231425407750e+04
7.590000000000000000e+02,2.715892617575130862e+04
7.600000000000000000e+02,3.759667745220023789e+04
7.610000000000000000e+02,6.735622360492555890e+04
7.620000000000000000e+02,4.635173742089228472e+04
7.630000000000000000e+02,3.474409871804837894e+04
7.640000000000000000e+02,5.321554995052936283e+04
7.650000000000000000e+02,7.488781084090360673e+04
7.660000000000000000e+02,4.618426785700597247e+04
7.670000000000000000e+02,4.963561190895352775e+04
7.680000000000000000e+02,5.928119819650861609e+04
7.690000000000000000e+02,4.680548827498564788e+04
7.700000000000000000e+02,4.879788926344846550e+04
7.710000000000000000e+02,3.848674089428789739e+04
7.720000000000000000e+02,4.565919506233464926e+04
7.730000000000000000e+02,4.143482769127932988e+04
7.740000000000000000e+02,1.626667379853917555e+04
7.750000000000000000e+02,1.144577423842046528e+03
7.760000000000000000e+02,-2.269082891274480062e+04
7.770000000000000000e+02,-2.012872788597258022e+03
7.780000000000000000e+02,-1.529834032412928991e+03
7.790000000000000000e+02,4.562896220477340830e+04
7.800000000000000000e+02,1.246387357227196480e+04
7.810000000000000000e+02,3.856791808064886573e+04
7.820000000000000000e+02,3.928457001653264160e+04
7.830000000000000000e+02,4.896618176712869899e+04
7.840000000000000000e+02,5.640725451145495026e+04
7.850000000000000000e+02,6.528751556437899853e+04
7.860000000000000000e+02,4.737028849082136730e+04
7.870000000000000000e+02,4.963420940382548724e+04
7.880000000000000000e+02,9.579067001376963162e+04
7.890000000000000000e+02,9.352455289357292349e+04
7.900000000000000000e+02,7.840019493783706275e+04
7.910000000000000000e+02,8.172023031519964570e+04
7.920000000000000000e+02,6.501742511249319068e+04
7.930000000000000000e+02,5.032420159018368577e+04
7.940000000000000000e+02,9.229097604990763648e+04
7.950000000000000000e+02,9.561592315670647076e+04
7.960000000000000000e+02,9.066040757320995908e+04
7.970000000000000000e+02,8.191477775686743553e+04
7.980000000000000000e+02,8.471121969822714163e+04
7.990000000000000000e+02,8.105966131188512372e+04
8.000000000000000000e+02,6.258627370325909578e+04
8.010000000000000000e+02,6.091273883132460469e+04
8.020000000000000000e+02,1.956467472552340769e+04
8.030000000000000000e+02,-8.417475193207958364e+04
8.040000000000000000e+02,-2.032191903433703992e+05
8.050000000000000000e+02,-2.554351313100400148e+05
8.060000000000000000e+02,-5.515446025240849121e+04
8.070000000000000000e+02,-6.281867965702338843e+05
8.080000000000000000e+02,-7.354417687309115718e+04
8.090000000000000000e+02,-1.587377861970352824e+05
8.100000000000000000e+02,-2.829112177362024086e+05
8.110000000000000000e+02,-5.602225952523737215e+04
8.120000000000000000e+02,7.158410126226252760e+04
8.130000000000000000e+02,3.674540367873955984e+04
8.140000000000000000e+02,3.025987125134249436e+04
8.150000000000000000e+02,3.110169441117926181e+04
8.160000000000000000e+02,5.466070367595536663e+04
8.170000000000000000e+02,6.351881606381536403e+04
8.180000000000000000e+02,7.513977137361235509e+04
8.190000000000000000e+02,8.262370156991119438e+04
8.200000000000000000e+02,7.228865406072244514e+04
8.210000000000000000e+02,8.020129466730222339e+04
8.220000000000000000e+02,8.648150155584105232e+04
8.230000000000000000e+02,6.568945104347440065e+04
8.240000000000000000e+02,8.843592533498567354e+04
8.250000000000000000e+02,9.681310408462950727e+04
8.260000000000000000e+02,7.346146682256538770e+04
8.270000000000000000e+02,6.824886520376811677e+04
8.280000000000000000e+02,1.048525804951485188e+05
8.290000000000000000e+02,9.147593560176363098e+04
8.300000000000000000e+02,7.542099512120916916e+04
8.310000000000000000e+02,1.149099011173848558e+05
8.320000000000000000e+02,9.088827708396076923e+04
8.330000000000000000e+02,1.030554096180919441e+05
8.340000000000000000e+02,1.088731098287458153e+05
8.350000000000000000e+02,1.235614416444026865e+05
8.360000000000000000e+02,8.026274252314712794e+04
8.370000000000000000e+02,1.060623375211194798e+05
8.380000000000000000e+02,1.085300929451983247e+05
8.390000000000000000e+02,1.245292831684284611e+05
8.400000000000000000e+02,1.324610112092315976e+05
8.410000000000000000e+02,1.042119099446460314e+05
8.420000000000000000e+02,1.098770668259129161e+05
8.430000000000000000e+02,9.523681308042189630e+04
8.440000000000000000e+02,1.373382635365763272e+05
8.450000000000000000e+02,1.327597856800460140e+05
8.460000000000000000e+02,1.352397749218963436e+05
8.470000000000000000e+02,1.290442302951881575e+05
8.480000000000000000e+02,1.511640195123367594e+05
8.490000000000000000e+02,1.630718211202939856e+05
8.500000000000000000e+02,1.383143477839248953e+05
8.510000000000000000e+02,1.200401769411059213e+05
8.520000000000000000e+02,1.651840475082563935e+05
8.530000000000000000e+02,2.262478337535228929e+05
8.540000000000000000e+02,1.960579960514029372e+05
8.550000000000000000e+02,1.251198965880915930e+05
8.560000000000000000e+02,3.444335790554133710e+05
8.570000000000000000e+02,2.812729197467750637e+05
8.580000000000000000e+02,3.583768502668830915e+05
8.590000000000000000e+02,3.507105428850105382e+05
8.600000000000000000e+02,2.976074623126948136e+05
8.610000000000000000e+02,2.886200948477134807e+05
8.620000000000000000e+02,2.276495487702916435e+05
8.630000000000000000e+02,3.312636893395305960e+05
8.640000000000000000e+02,2.498967363920824428e+05
8.650000000000000000e+02,3.275761077040804084e+05
8.660000000000000000e+02,2.925855449065370485e+05
8.670000000000000000e+02,3.113123602713858709e+05
8.680000000000000000e+02,2.471218995634999883e+05
8.690000000000000000e+02,2.925975597685503308e+05
8.700000000000000000e+02,1.963664560477131745e+05
8.710000000000000000e+02,2.689819293325740728e+05
8.720000000000000000e+02,1.380135267228310695e+05
8.730000000000000000e+02,1.194126211151698226e+05
8.740000000000000000e+02,3.552328130436019273e+05
8.750000000000000000e+02,3.089813000856001745e+05
8.760000000000000000e+02,1.221204976035735453e+05
8.770000000000000000e+02,1.142939581834467390e+05
8.780000000000000000e+02,9.810315995790567831e+04
8.790000000000000000e+02,1.016936941241374006e+05
8.800000000000000000e+02,1.229980218043428176e+05
8.810000000000000000e+02,9.628417811679212900e+04
8.820000000000000000e+02,9.636945410959076253e+04
8.830000000000000000e+02,9.390883224882697687e+04
8.840000000000000000e+02,1.128591559875707026e+05
8.850000000000000000e+02,9.910226927682224778e+04
8.860000000000000000e+02,1.194871176755119959e+05
8.870000000000000000e+02,7.426935377067036461e+04
8.880000000000000000e+02,1.126558578415756056e+05
8.890000000000000000e+02,8.798172869464692485e+04
8.900000000000000000e+02,1.109573033032201783e+05
8.910000000000000000e+02,1.213355024212739227e+05
8.920000000000000000e+02,1.028102766289146821e+05
8.930000000000000000e+02,2.121752003227385285e+05
8.940000000000000000e+02,8.985296477920230245e+04
8.950000000000000000e+02,1.726539589756514179e+05
8.960000000000000000e+02,1.442677259342010075e+04
8.970000000000000000e+02,6.272254155990839354e+04
8.980000000000000000e+02,7.569617316525222850e+04
8.990000000000000000e+02,1.409085143100561982e+04
9.000000000000000000e+02,4.677259818503135466e+04
9.010000000000000000e+02,3.323628110462929471e+05
9.020000000000000000e+02,1.658755226843654527e+05
9.030000000000000000e+02,2.014460525679098791e+05
9.040000000000000000e+02,3.541410616896472056e+05
9.050000000000000000e+02,8.662434396793581254e+04
9.060000000000000000e+02,8.795841938380899956e+04
9.070000000000000000e+02,1.121580252883857756e+05
9.080000000000000000e+02,1.275333907537078048e+05
9.090000000000000000e+02,1.129433479703155899e+05
9.100000000000000000e+02,1.036533174085219944e+05
9.110000000000000000e+02,1.037845319858613511e+05
9.120000000000000000e+02,1.093061511368471256e+05
9.130000000000000000e+02,9.895635307109009591e+04
9.140000000000000000e+02,1.009868526182709902e+05
9.150000000000000000e+02,6.983351489631441655e+04
9.160000000000000000e+02,7.663586123783569201e+04
9.170000000000000000e+02,9.987716746102774050e+04
9.180000000000000000e+02,7.849397910685444367e+04
9.190000000000000000e+02,8.018356696663182811e+04
9.200000000000000000e+02,9.916536043401469942e+04
9.210000000000000000e+02,8.595489889235526789e+04
9.220000000000000000e+02,9.945478023525020399e+04
9.230000000000000000e+02,8.842339216124019003e+04
9.240000000000000000e+02,1.384511810124221665e+05
9.250000000000000000e+02,1.221979410702765745e+05
9.260000000000000000e+02,1.460089606473507010e+05
9.270000000000000000e+02,1.329697479689555475e+05
9.280000000000000000e+02,1.182116598686170619e+05
9.290000000000000000e+02,1.160811034161193529e+05
9.300000000000000000e+02,1.311696468848607619e+05
9.310000000000000000e+02,1.445005230009242950e+05
9.320000000000000000e+02,1.298008614326782699e+05
9.330000000000000000e+02,1.092525015417067625e+05
9.340000000000000000e+02,1.235178812878406898e+05
9.350000000000000000e+02,1.300336059857460932e+05
9.360000000000000000e+02,1.077665763824143505e+05
9.370000000000000000e+02,1.137966884400668932e+05
9.380000000000000000e+02,1.233859448159399035e+05
9.390000000000000000e+02,1.224563749586317717e+05
9.400000000000000000e+02,1.020741581156112370e+05
9.410000000000000000e+02,8.808566096611248213e+04
9.420000000000000000e+02,4.760562739702778345e+04
9.430000000000000000e+02,2.251882826708661742e+04
9.440000000000000000e+02,1.445189838997804036e+05
9.450000000000000000e+02,7.922122248447139282e+04
9.460000000000000000e+02,1.377416731709449086e+05
9.470000000000000000e+02,1.137853986424903705e+05
9.480000000000000000e+02,1.123831467493704404e+05
9.490000000000000000e+02,9.878229709619728965e+04
9.500000000000000000e+02,8.958588413601090724e+04
9.510000000000000000e+02,1.175334835046805965e+05
9.520000000000000000e+02,5.411576179230895650e+04
9.530000000000000000e+02,6.908013462729599269e+04
9.540000000000000000e+02,1.378087525804055622e+05
9.550000000000000000e+02,1.303726718748269486e+05
9.560000000000000000e+02,1.061999853766700980e+05
9.570000000000000000e+02,9.906029170468446682e+04
9.580000000000000000e+02,1.370734909631668415e+05
9.590000000000000000e+02,1.251829785945332551e+05
9.600000000000000000e+02,1.211180271793770225e+05
9.610000000000000000e+02,8.963662938859460701e+04
9.620000000000000000e+02,1.158243815610785241e+05
9.630000000000000000e+02,1.257133093394450261e+05
9.640000000000000000e+02,1.154683942833858018e+05
9.650000000000000000e+02,1.123270885196548770e+05
9.660000000000000000e+02,1.034356429808585963e+05
9.670000000000000000e+02,9.292510304529230052e+04
9.680000000000000000e+02,9.586017824035946978e+04
9.690000000000000000e+02,1.244260937666064565e+05
9.700000000000000000e+02,6.095741941245988710e+04
9.710000000000000000e+02,9.585849495526222745e+04
9.720000000000000000e+02,1.161388636602949555e+05
9.730000000000000000e+02,1.346749600450236176e+05
9.740000000000000000e+02,1.373902337895807286e+05
9.750000000000000000e+02,1.510890470655224926e+05
9.760000000000000000e+02,1.483311433692254650e+05
9.770000000000000000e+02,1.511353148445399129e+05
9.780000000000000000e+02,1.427423249614866218e+05
9.790000000000000000e+02,1.523698775832531101e+05
9.800000000000000000e+02,1.545920546432107512e+05
9.810000000000000000e+02,1.442773738258277881e+05
9.820000000000000000e+02,1.682287278557576647e+05
9.830000000000000000e+02,1.699885605380097404e+05
9.840000000000000000e+02,1.479733975352534617e+05
9.850000000000000000e+02,1.437685715592379274e+05
9.860000000000000000e+02,1.779051174479053589e+05
9.870000000000000000e+02,1.323319307761628879e+05
9.880000000000000000e+02,1.760138904431454721e+05
9.890000000000000000e+02,1.803656924110172549e+05
9.900000000000000000e+02,4.713502154630360892e+05
9.910000000000000000e+02,5.737120176127071318e+04
9.920000000000000000e+02,7.766566947764428915e+04
9.930000000000000000e+02,8.359451490475996980e+04
9.940000000000000000e+02,1.300080280533473415e+05
9.950000000000000000e+02,1.781204024289073132e+05
9.960000000000000000e+02,2.670884548663614551e+05
9.970000000000000000e+02,2.962294027078076033e+05
9.980000000000000000e+02,3.141403353162200074e+05
9.990000000000000000e+02,2.739647681402946473e+05
1.000000000000000000e+03,3.709359019222725183e+05
1.001000000000000000e+03,7.311671554069715785e+05
1.002000000000000000e+03,4.744187775703234947e+05
1.003000000000000000e+03,6.971174896441914607e+05
1.004000000000000000e+03,1.066572376011594664e+06
1.005000000000000000e+03,9.634141844207999529e+05
1.006000000000000000e+03,7.288712151059726020e+05
1.007000000000000000e+03,4.815901315385531052e+05
1.008000000000000000e+03,6.568496683334686095e+05
1.009000000000000000e+03,4.069438630380131071e+05
1.010000000000000000e+03,1.895352903173578670e+05
1.011000000000000000e+03,4.250575784105441999e+05
1.012000000000000000e+03,5.251372767799306894e+05
1.013000000000000000e+03,2.434036492011623341e+05
1.014000000000000000e+03,2.748792366369891679e+05
1.015000000000000000e+03,3.365801899620348122e+05
1.016000000000000000e+03,4.636202553373402334e+05
1.017000000000000000e+03,4.803900536015189718e+05
1.018000000000000000e+03,6.073032590594046051e+05
1.019000000000000000e+03,5.550059574514527339e+05
1.020000000000000000e+03,1.009241350540876592e+05
1.021000000000000000e+03,7.829415646208156249e+04
1.022000000000000000e+03,1.301406628526642889e+05
1.023000000000000000e+03,3.423127025053827092e+05
1.024000000000000000e+03,1.282984876504522399e+05
1.025000000000000000e+03,1.240680165118282894e+05
1.026000000000000000e+03,1.446308464063978463e+05
1.027000000000000000e+03,1.196685707980747393e+05
1.028000000000000000e+03,2.217260880466084636e+05
1.029000000000000000e+03,3.225096969193664263e+05
1.030000000000000000e+03,1.394250512217124342e+05
1.031000000000000000e+03,3.492605484591434360e+05
1.032000000000000000e+03,3.222174080267066020e+05
1.033000000000000000e+03,1.581082839049512695e+05
1.034000000000000000e+03,1.454528297708439350e+05
1.035000000000000000e+03,1.797682247456325858e+05
1.036000000000000000e+03,1.952487398351622978e+05
1.037000000000000000e+03,2.008392021722773206e+05
1.038000000000000000e+03,1.564563558146172436e+05
1.039000000000000000e+03,1.347927576972512761e+05
1.040000000000000000e+03,2.446224752681854006e+05
1.041000000000000000e+03,1.712893797262373846e+05
1.042000000000000000e+03,2.556185881523524877e+05
1.043000000000000000e+03,7.125328807285760995e+05
1.044000000000000000e+03,3.128950709990898031e+04
1.045000000000000000e+03,1.874145167697850848e+05
1.046000000000000000e+03,-3.798527563666262722e+03
1.047000000000000000e+03,1.075424675610959530e+05
1.048000000000000000e+03,1.311635121328470705e+05
1.049000000000000000e+03,3.072408486114938278e+05
1.050000000000000000e+03,1.083774926736355555e+05
1.051000000000000000e+03,1.726100457020373142e+05
1.052000000000000000e+03,2.281329559233005857e+05
1.053000000000000000e+03,1.711428794746659987e+05
1.054000000000000000e+03,1.925758879802016309e+05
1.055000000000000000e+03,1.980476166757526807e+05
1.056000000000000000e+03,9.434631844086156343e+04
1.057000000000000000e+03,6.904209459171083290e+04
1.058000000000000000e+03,3.633651026740680682e+05
1.059000000000000000e+03,3.324885485648394097e+05
1.060000000000000000e+03,2.037334183794911369e+05
1.061000000000000000e+03,3.118877906096411753e+05
1.062000000000000000e+03,1.475934771252514038e+05
1.063000000000000000e+03,1.472455369344367646e+05
1.064000000000000000e+03,3.528459481965148007e+05
1.065000000000000000e+03,5.166220787178692990e+04
1.066000000000000000e+03,6.851242035425538779e+04
1.067000000000000000e+03,4.095852934585990442e+04
1.068000000000000000e+03,1.712609389622880262e+05
1.069000000000000000e+03,1.853382161967267748e+05
1.070000000000000000e+03,1.852028247802050901e+05
1.071000000000000000e+03,1.301394159808198601e+05
1.072000000000000000e+03,2.754697257681441843e+05
1.073000000000000000e+03,2.429200397517361562e+05
1.074000000000000000e+03,1.926620974543544580e+05
1.075000000000000000e+03,1.496206459359755972e+05
1.076000000000000000e+03,1.040341392250871431e+05
1.077000000000000000e+03,1.223327242759389628e+05
1.078000000000000000e+03,1.926896560821156891e+05
1.079000000000000000e+03,1.916282759475999046e+05
1.080000000000000000e+03,1.397411586727726972e+05
1.081000000000000000e+03,2.133737752083427622e+05
1.082000000000000000e+03,2.458541552392350568e+05
1.083000000000000000e+03,1.824727755170716555e+05
1.084000000000000000e+03,2.112589730218379409e+05
1.085000000000000000e+03,1.191784521425222192e+05
1.086000000000000000e+03,1.537286518844109960e+05
1.087000000000000000e+03,1.587716059135465766e+05
1.088000000000000000e+03,8.909117204117545043e+04
1.089000000000000000e+03,8.676267086787398148e+04
1.090000000000000000e+03,1.262611177500735648e+05
1.091000000000000000e+03,1.055954695252645470e+05
1.092000000000000000e+03,1.374382533423563582e+05
1.093000000000000000e+03,9.511925754736868839e+04
1.094000000000000000e+03,1.176479922837173508e+05
1.095000000000000000e+03,1.024494218301759538e+05
1.096000000000000000e+03,9.365679466943435546e+04
1.097000000000000000e+03,1.002571298297474859e+05
1.098000000000000000e+03,1.071309858183018077e+05
1.099000000000000000e+03,1.199573415655013669e+05
1.100000000000000000e+03,1.164957437459478679e+05
1.101000000000000000e+03,8.574885373137214629e+04
1.102000000000000000e+03,8.262480419217052986e+04
1.103000000000000000e+03,8.264073683537183388e+04
1.104000000000000000e+03,1.045196691142749914e+05
1.105000000000000000e+03,1.024541059443840495e+05
1.106000000000000000e+03,8.927819268367526820e+04
1.107000000000000000e+03,8.041982339395095187e+04
1.108000000000000000e+03,1.175667058415949577e+05
1.109000000000000000e+03,1.088859232654976659e+05
1.110000000000000000e+03,1.153654345094259770e+05
1.111000000000000000e+03,1.332705155317981844e+05
1.112000000000000000e+03,1.545887634747402044e+05
1.113000000000000000e+03,1.524973263361633872e+05
1.114000000000000000e+03,1.590541528477431566e+05
1.115000000000000000e+03,1.652340021824006981e+05
1.116000000000000000e+03,1.607854691338046978e+05
1.117000000000000000e+03,1.403665769581317436e+05
1.118000000000000000e+03,1.528407652793681191e+05
1.119000000000000000e+03,1.419940628406022443e+05
1.120000000000000000e+03,1.220667167562247050e+05
1.121000000000000000e+03,1.603918850612031529e+05
1.122000000000000000e+03,1.607406555363620282e+05
1.123000000000000000e+03,1.423078860980854952e+05
1.124000000000000000e+03,1.434209459492966998e+05
1.125000000000000000e+03,1.535875867204736860e+05
1.126000000000000000e+03,1.501785135889210505e+05
1.127000000000000000e+03,1.627836501699017535e+05
1.128000000000000000e+03,1.834029618598762900e+05
1.129000000000000000e+03,1.643743533887390804e+05
1.130000000000000000e+03,3.228880730973194004e+05
1.131000000000000000e+03,1.819934347789246240e+05
1.132000000000000000e+03,2.206415369710670784e+05
1.133000000000000000e+03,1.785114691141178482e+05
1.134000000000000000e+03,1.770492474183083395e+05
1.135000000000000000e+03,2.874571052503944375e+05
1.136000000000000000e+03,3.099752179465204827e+05
1.137000000000000000e+03,1.074859048934493767e+05
1.138000000000000000e+03,9.612412559049385891e+04
1.139000000000000000e+03,6.549630561877006403e+04
1.140000000000000000e+03,6.965259625553277147e+04
1.141000000000000000e+03,8.186506487287949130e+04
1.142000000000000000e+03,9.930385564843616157e+04
1.143000000000000000e+03,9.334195395902491873e+04
1.144000000000000000e+03,1.049837815033555817e+05
1.145000000000000000e+03,9.948441962218844856e+04
1.146000000000000000e+03,9.900865776505890244e+04
1.147000000000000000e+03,1.026339853306009172e+05
1.148000000000000000e+03,9.798392054746451322e+04
1.149000000000000000e+03,5.492325016704494192e+04
1.150000000000000000e+03,7.821679685265467560e+04
1.151000000000000000e+03,8.619187445215925982e+04
1.152000000000000000e+03,7.600237982103838294e+04
1.153000000000000000e+03,7.952078353374762810e+04
1.154000000000000000e+03,9.905102178496061242e+04
1.155000000000000000e+03,8.111261244467805955e+04
1.156000000000000000e+03,2.119581550102654437e+05
1.157000000000000000e+03,1.667867059087429952e+05
1.158000000000000000e+03,5.355152885773767775e+04
1.159000000000000000e+03,4.475453844092356303e+04
1.160000000000000000e+03,4.591227426786887372e+04
1.161000000000000000e+03,5.588332060232892400e+04
1.162000000000000000e+03,5.811773990087761194e+04
1.163000000000000000e+03,7.110985156416609243e+04
1.164000000000000000e+03,6.992015707166685024e+04
1.165000000000000000e+03,7.781559635897653061e+04
1.166000000000000000e+03,2.209104321837793977e+05
1.167000000000000000e+03,1.121639252883225854e+05
1.168000000000000000e+03,1.282723963841449877e+05
1.169000000000000000e+03,9.061360912831180030e+04
1.170000000000000000e+03,5.757041923736590252e+04
1.171000000000000000e+03,4.000966689731598308e+04
1.172000000000000000e+03,7.922025946164959169e+04
1.173000000000000000e+03,6.476796366385183501e+04
1.174000000000000000e+03,5.870532101510232314e+04
1.175000000000000000e+03,8.600048875211643463e+04
1.176000000000000000e+03,9.637159392843453679e+04
1.177000000000000000e+03,1.069938315577262547e+05
1.178000000000000000e+03,9.185652789195564401e+04
1.179000000000000000e+03,8.087527589361486025e+04
1.180000000000000000e+03,7.796886440762715938e+04
1.181000000000000000e+03,8.267625967382859380e+04
1.182000000000000000e+03,7.725115604824904585e+04
1.183000000000000000e+03,7.715810165426785534e+04
1.184000000000000000e+03,4.687180251363427669e+04
1.185000000000000000e+03,7.872298195198181202e+04
1.186000000000000000e+03,6.786784041264532425e+04
1.187000000000000000e+03,6.648311921878774592e+04
1.188000000000000000e+03,1.463198359474225435e+05
1.189000000000000000e+03,1.278144141997912375e+05
1.190000000000000000e+03,1.109725425231889822e+05
1.191000000000000000e+03,1.231024695491257007e+05
1.192000000000000000e+03,1.307140190338101966e+05
1.193000000000000000e+03,1.699249083542139560e+05
1.194000000000000000e+03,1.227649246161174669e+05
1.195000000000000000e+03,1.808680617160857364e+05
1.196000000000000000e+03,1.271272710464640259e+05
1.197000000000000000e+03,1.489249595844710129e+05
1.198000000000000000e+03,1.531036098939458025e+05
1.199000000000000000e+03,1.773924108987268410e+05
1.200000000000000000e+03,1.527071118962773180e+05
1.201000000000000000e+03,1.567301957204139326e+05
1.202000000000000000e+03,1.554613449895786180e+05
1.203000000000000000e+03,1.678265078411471040e+05
1.204000000000000000e+03,1.618640158357596374e+05
1.205000000000000000e+03,1.749649670658111572e+05
1.206000000000000000e+03,1.640621379899675376e+05
1.207000000000000000e+03,1.436870536479637376e+05
1.208000000000000000e+03,1.725258535648639954e+05
1.209000000000000000e+03,1.774228562380762887e+05
1.210000000000000000e+03,2.679825545423446456e+05
1.211000000000000000e+03,3.729447698910187464e+05
1.212000000000000000e+03,1.577079240841382998e+05
1.213000000000000000e+03,1.525003312883242907e+05
1.214000000000000000e+03,1.368374354902735795e+05
1.215000000000000000e+03,1.171416335963143938e+05
1.216000000000000000e+03,1.395029444562187418e+05
1.217000000000000000e+03,1.621768209095525090e+05
1.218000000000000000e+03,1.654133918608781532e+05
1.219000000000000000e+03,4.358811155567042297e+05
1.220000000000000000e+03,4.454374721819332917e+05
1.221000000000000000e+03,5.073191677307363716e+05
1.222000000000000000e+03,6.526581276954428758e+05
1.223000000000000000e+03,8.651554124285008293e+05
1.224000000000000000e+03,1.524666957657862804e+05
1.225000000000000000e+03,1.552042335805493931e+05
1.226000000000000000e+03,9.572235030519774882e+05
1.227000000000000000e+03,8.615698054079492576e+05
1.228000000000000000e+03,1.834641984493919008e+05
1.229000000000000000e+03,1.973557977952607034e+05
1.230000000000000000e+03,2.788119598782762769e+05
1.231000000000000000e+03,7.974330267170376610e+05
1.232000000000000000e+03,5.819240503020699834e+05
1.233000000000000000e+03,5.593918602964860620e+05
1.234000000000000000e+03,6.226748906632246217e+05
1.235000000000000000e+03,2.032626840172438533e+05
1.236000000000000000e+03,1.389978807623198954e+05
1.237000000000000000e+03,5.449225177311522420e+05
1.238000000000000000e+03,2.405218664141132496e+06
1.239000000000000000e+03,4.691796258980499115e+05
1.240000000000000000e+03,2.189802179567021376e+05
1.241000000000000000e+03,1.762704872939262423e+05
1.242000000000000000e+03,2.708907153072855435e+05
1.243000000000000000e+03,2.024418307317786384e+05
