-4.456859062500000000e+05
-4.540436875000000000e+05
-4.673260000000000000e+05
-4.898893437500000000e+05
-5.074321250000000000e+05
-5.234366562500000000e+05
-5.196657187500000000e+05
-5.342650625000000000e+05
-5.088381250000000000e+05
-5.061879375000000000e+05
-4.526884062500000000e+05
-4.533418125000000000e+05
-3.486605625000000000e+05
-3.684190937500000000e+05
-2.395495312500000000e+05
-2.524566250000000000e+05
-2.436435312500000000e+05
-1.695766093750000000e+05
-1.804678125000000000e+05
-1.277144453125000000e+05
-1.223022812500000000e+05
-1.176568828125000000e+05
-1.215427109375000000e+05
-8.977253906250000000e+04
-9.862681250000000000e+04
-9.348739843750000000e+04
-8.221657031250000000e+04
-5.417916406250000000e+04
-5.859394140625000000e+04
-5.000769921875000000e+04
-6.615687500000000000e+04
-8.453157031250000000e+04
-8.034960156250000000e+04
-6.365520703125000000e+04
-4.229049609375000000e+04
-2.226395507812500000e+04
-6.576419433593750000e+03
1.862287500000000000e+04
3.432729296875000000e+04
4.792578125000000000e+04
5.900669531250000000e+04
6.804168750000000000e+04
7.227181250000000000e+04
7.432827343750000000e+04
1.717072343750000000e+05
1.740359062500000000e+05
1.765026250000000000e+05
1.766093593750000000e+05
1.729102343750000000e+05
1.620564843750000000e+05
1.403547187500000000e+05
1.842617187500000000e+05
1.658320625000000000e+05
1.493574531250000000e+05
1.375748906250000000e+05
1.763977656250000000e+05
1.632562812500000000e+05
1.669592343750000000e+05
2.139194218750000000e+05
2.276615000000000000e+05
2.186176875000000000e+05
2.839554062500000000e+05
2.952194375000000000e+05
3.383838437500000000e+05
3.508117187500000000e+05
3.318372812500000000e+05
3.903278125000000000e+05
4.200755000000000000e+05
4.126449687500000000e+05
4.394573437500000000e+05
4.281516250000000000e+05
4.388252187500000000e+05
4.483395312500000000e+05
4.364485000000000000e+05
4.295934375000000000e+05
4.184630000000000000e+05
3.996603125000000000e+05
